datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-07-04 09:00:00,2022-07-04 09:00:00,0.7762494022697495,2022,7,4,-0.997642731112107,-9.20017790885132
2022-07-04 10:00:00,2022-07-04 10:00:00,0.7482636601368924,2022,7,4,-0.9976901447278163,-9.22863778714127
2022-07-04 11:00:00,2022-07-04 11:00:00,0.2549750433490524,2022,7,4,-0.9977370772043933,-9.722395728694881
2022-07-04 12:00:00,2022-07-04 12:00:00,0.547473434942618,2022,7,4,-0.9977835285192047,-9.43036185024943
2022-07-04 13:00:00,2022-07-04 13:00:00,0.641950587100418,2022,7,4,-0.9978294986498492,-9.336344399398074
2022-07-04 14:00:00,2022-07-04 14:00:00,0.227642793901775,2022,7,4,-0.9978749875741576,-9.7511070818398
2022-07-04 15:00:00,2022-07-04 15:00:00,0.7730582541704585,2022,7,4,-0.9979199952701927,-9.20614169853147
2022-07-04 16:00:00,2022-07-04 16:00:00,0.37639428641837047,2022,7,4,-0.9979645217162495,-9.603250930744125
2022-07-04 17:00:00,2022-07-04 17:00:00,0.22240404946806092,2022,7,4,-0.9980085668908548,-9.757681619440488
2022-07-04 18:00:00,2022-07-04 18:00:00,0.6893347108851943,2022,7,4,-0.9980521307727679,-9.291186596842484
2022-07-04 19:00:00,2022-07-04 19:00:00,0.010243614947165858,2022,7,4,-0.9980952133409798,-9.970708518462633
2022-07-04 20:00:00,2022-07-04 20:00:00,0.12130789102013773,2022,7,4,-0.998137814574714,-9.860070254727002
2022-07-04 21:00:00,2022-07-04 21:00:00,0.4007772135372545,2022,7,4,-0.9981799344534256,-9.581022130997
2022-07-04 22:00:00,2022-07-04 22:00:00,0.768461831431955,2022,7,4,-0.9982215729568024,-9.21375389813607
2022-07-04 23:00:00,2022-07-04 23:00:00,0.7328602317639566,2022,7,4,-0.9982627300647641,-9.249767068883685
2022-07-05 00:00:00,2022-07-05 00:00:00,0.8957399520600577,2022,7,5,-0.9983034057574626,-9.087294105514568
2022-07-05 01:00:00,2022-07-05 01:00:00,0.4628687956454035,2022,7,5,-0.9983436000152817,-9.520567204507413
2022-07-05 02:00:00,2022-07-05 02:00:00,0.9332515073862019,2022,7,5,-0.9983833128188377,-9.050581620802175
2022-07-05 03:00:00,2022-07-05 03:00:00,0.5326674916859262,2022,7,5,-0.9984225441489791,-9.451557949803865
2022-07-05 04:00:00,2022-07-05 04:00:00,0.6776117385830077,2022,7,5,-0.9984612939867864,-9.307001201284857
2022-07-05 05:00:00,2022-07-05 05:00:00,0.7424939798753762,2022,7,5,-0.9984995623135723,-9.242501643260345
2022-07-05 06:00:00,2022-07-05 06:00:00,0.8580702439460791,2022,7,5,-0.9985373491108819,-9.12730324716274
2022-07-05 07:00:00,2022-07-05 07:00:00,0.3534806954711188,2022,7,5,-0.9985746543604923,-9.632265848133805
2022-07-05 08:00:00,2022-07-05 08:00:00,0.15470818100375694,2022,7,5,-0.998611478044413,-9.831406599440372
2022-07-05 09:00:00,2022-07-05 09:00:00,0.6994704556505527,2022,7,5,-0.9986478201448856,-9.287007745798302
2022-07-05 10:00:00,2022-07-05 10:00:00,0.04926583087345715,2022,7,5,-0.9986836806443841,-9.937570975570383
2022-07-05 11:00:00,2022-07-05 11:00:00,0.41028933673658163,2022,7,5,-0.9987190595256145,-9.576901258519563
2022-07-05 12:00:00,2022-07-05 12:00:00,0.23216650317523246,2022,7,5,-0.9987539567715153,-9.75537306453992
2022-07-05 13:00:00,2022-07-05 13:00:00,0.10888802399598863,2022,7,5,-0.9987883723652574,-9.878995699656585
2022-07-05 14:00:00,2022-07-05 14:00:00,0.7883428873501507,2022,7,5,-0.9988223062902435,-9.199880175552284
2022-07-05 15:00:00,2022-07-05 15:00:00,0.9118372025128157,2022,7,5,-0.998855758530109,-9.076720382788274
2022-07-05 16:00:00,2022-07-05 16:00:00,0.5259767927109626,2022,7,5,-0.9988887290687214,-9.46291049797625
2022-07-05 17:00:00,2022-07-05 17:00:00,0.6488733450632599,2022,7,5,-0.9989212178901806,-9.340338833838546
2022-07-05 18:00:00,2022-07-05 18:00:00,0.7518097219639804,2022,7,5,-0.9989532249788188,-9.237722527824207
2022-07-05 19:00:00,2022-07-05 19:00:00,0.017816470028823472,2022,7,5,-0.9989847503192003,-9.97203103316318
2022-07-05 20:00:00,2022-07-05 20:00:00,0.04818808013990172,2022,7,5,-0.999015793896122,-9.941969858821318
2022-07-05 21:00:00,2022-07-05 21:00:00,0.32008653502632667,2022,7,5,-0.9990463556946132,-9.670377021919805
2022-07-05 22:00:00,2022-07-05 22:00:00,0.2514301219434879,2022,7,5,-0.9990764356999352,-9.739334235055864
2022-07-05 23:00:00,2022-07-05 23:00:00,0.6853493721065853,2022,7,5,-0.9991060338975819,-9.305710966869233
2022-07-06 00:00:00,2022-07-06 00:00:00,0.5672022407068348,2022,7,6,-0.9991351502732795,-9.42414926202596
2022-07-06 01:00:00,2022-07-06 01:00:00,0.8893334414993873,2022,7,6,-0.9991637848129864,-9.102304406630477
2022-07-06 02:00:00,2022-07-06 02:00:00,0.04637581763532006,2022,7,6,-0.9991919375028936,-9.945543557393615
2022-07-06 03:00:00,2022-07-06 03:00:00,0.260083964418103,2022,7,6,-0.9992196083294245,-9.732112118876142
2022-07-06 04:00:00,2022-07-06 04:00:00,0.10495629904614134,2022,7,6,-0.9992467972792345,-9.887511673746202
2022-07-06 05:00:00,2022-07-06 05:00:00,0.03384846834779642,2022,7,6,-0.9992735043392118,-9.958886575044321
2022-07-06 06:00:00,2022-07-06 06:00:00,0.3045582131381791,2022,7,6,-0.9992997294964768,-9.688439081826589
2022-07-06 07:00:00,2022-07-06 07:00:00,0.8288708145310906,2022,7,6,-0.9993254727383825,-9.164383912852735
2022-07-06 08:00:00,2022-07-06 08:00:00,0.4169668747023124,2022,7,6,-0.999350734052514,-9.576540465822827
2022-07-06 09:00:00,2022-07-06 09:00:00,0.8841520581422881,2022,7,6,-0.9993755134266888,-9.1096030761246
2022-07-06 10:00:00,2022-07-06 10:00:00,0.5762418449581594,2022,7,6,-0.9993998108489572,-9.417756263531412
2022-07-06 11:00:00,2022-07-06 11:00:00,0.6496925878204562,2022,7,6,-0.9994236263076016,-9.344543675255562
2022-07-06 12:00:00,2022-07-06 12:00:00,0.9944649570878646,2022,7,6,-0.999446959791137,-9.000004640823505
2022-07-06 13:00:00,2022-07-06 13:00:00,0.6619979738833067,2022,7,6,-0.9994698112883106,-9.3327001389998
2022-07-06 14:00:00,2022-07-06 14:00:00,0.7743745960656624,2022,7,6,-0.9994921807881024,-9.220547211815362
2022-07-06 15:00:00,2022-07-06 15:00:00,0.8754743288748846,2022,7,6,-0.9995140682797244,-9.119666353922359
2022-07-06 16:00:00,2022-07-06 16:00:00,0.6409871096980384,2022,7,6,-0.9995354737526215,-9.354367627828177
2022-07-06 17:00:00,2022-07-06 17:00:00,0.8210513049565172,2022,7,6,-0.9995563971964708,-9.174512667008191
2022-07-06 18:00:00,2022-07-06 18:00:00,0.5535024140474423,2022,7,6,-0.9995768386011818,-9.442265971964376
2022-07-06 19:00:00,2022-07-06 19:00:00,0.2502589295481964,2022,7,6,-0.9995967979568968,-9.745709050020771
2022-07-06 20:00:00,2022-07-06 20:00:00,0.31150369310810133,2022,7,6,-0.9996162752539901,-9.6846590594318
2022-07-06 21:00:00,2022-07-06 21:00:00,0.9742769913447407,2022,7,6,-0.9996352704830688,-9.022075713485947
2022-07-06 22:00:00,2022-07-06 22:00:00,0.6289881511890906,2022,7,6,-0.9996537836349723,-9.36754968516063
2022-07-06 23:00:00,2022-07-06 23:00:00,0.5863332355579823,2022,7,6,-0.9996718147007727,-9.410384911449745
2022-07-07 00:00:00,2022-07-07 00:00:00,0.18677497122888276,2022,7,7,-0.9996893636717745,-9.810118665488863
2022-07-07 01:00:00,2022-07-07 01:00:00,0.9542141731319171,2022,7,7,-0.9997064305395145,-9.04285013226323
2022-07-07 02:00:00,2022-07-07 02:00:00,0.52378668195687,2022,7,7,-0.9997230152957622,-9.473443471000753
2022-07-07 03:00:00,2022-07-07 03:00:00,0.4145404672810251,2022,7,7,-0.9997391179325198,-9.582850712044173
2022-07-07 04:00:00,2022-07-07 04:00:00,0.3008436551594931,2022,7,7,-0.9997547384420213,-9.69670372926072
2022-07-07 05:00:00,2022-07-07 05:00:00,0.2595871543193452,2022,7,7,-0.999769876816734,-9.738111613847995
2022-07-07 06:00:00,2022-07-07 06:00:00,0.02590995683104036,2022,7,7,-0.9997845330493573,-9.971935373662534
2022-07-07 07:00:00,2022-07-07 07:00:00,0.8124168586995453,2022,7,7,-0.9997987071328232,-9.185570212628686
2022-07-07 08:00:00,2022-07-07 08:00:00,0.02610551422146523,2022,7,7,-0.999812399060296,-9.972018476381495
2022-07-07 09:00:00,2022-07-07 09:00:00,0.6383538013714996,2022,7,7,-0.999825608825173,-9.359902286880232
2022-07-07 10:00:00,2022-07-07 10:00:00,0.5186468845602792,2022,7,7,-0.9998383364210836,-9.479736479650557
2022-07-07 11:00:00,2022-07-07 11:00:00,0.7934851248445186,2022,7,7,-0.9998505818418899,-9.20502069357438
2022-07-07 12:00:00,2022-07-07 12:00:00,0.9583539712609341,2022,7,7,-0.9998623450816866,-9.040269479555931
2022-07-07 13:00:00,2022-07-07 13:00:00,0.16514828997318476,2022,7,7,-0.9998736261348007,-9.833587971374822
2022-07-07 14:00:00,2022-07-07 14:00:00,0.0954698206210558,2022,7,7,-0.999884424995792,-9.903374429336864
2022-07-07 15:00:00,2022-07-07 15:00:00,0.8003603954341867,2022,7,7,-0.9998947416594526,-9.198587021160339
2022-07-07 16:00:00,2022-07-07 16:00:00,0.6460803618903199,2022,7,7,-0.9999045761208074,-9.352965399317753
2022-07-07 17:00:00,2022-07-07 17:00:00,0.42603349994799,2022,7,7,-0.9999139283751135,-9.573105783803143
2022-07-07 18:00:00,2022-07-07 18:00:00,0.5110460812655238,2022,7,7,-0.999922798417861,-9.488181902913086
2022-07-07 19:00:00,2022-07-07 19:00:00,0.3784235431657841,2022,7,7,-0.9999311862447721,-9.620888319281937
2022-07-07 20:00:00,2022-07-07 20:00:00,0.32807833794174335,2022,7,7,-0.9999390918518017,-9.671312580576274
2022-07-07 21:00:00,2022-07-07 21:00:00,0.42811387823581415,2022,7,7,-0.9999465152351376,-9.57135127411556
2022-07-07 22:00:00,2022-07-07 22:00:00,0.2901848934628922,2022,7,7,-0.9999534563911996,-9.709349670449104
2022-07-07 23:00:00,2022-07-07 23:00:00,0.8061996702925728,2022,7,7,-0.9999599153166403,-9.193399482873831
2022-07-08 00:00:00,2022-07-08 00:00:00,0.09155153647053649,2022,7,8,-0.9999658920083448,-9.908107383612911
2022-07-08 01:00:00,2022-07-08 01:00:00,0.2963735084701643,2022,7,8,-0.9999713864634312,-9.703340356164148
2022-07-08 02:00:00,2022-07-08 02:00:00,0.5056072760699629,2022,7,8,-0.9999763986792494,-9.494156710722532
2022-07-08 03:00:00,2022-07-08 03:00:00,0.11498064239458061,2022,7,8,-0.9999809286533824,-9.884828644139242
2022-07-08 04:00:00,2022-07-08 04:00:00,0.3355848896762156,2022,7,8,-0.9999849763836455,-9.664264874160239
2022-07-08 05:00:00,2022-07-08 05:00:00,0.5524719464717837,2022,7,8,-0.9999885418680868,-9.447413472209085
2022-07-08 06:00:00,2022-07-08 06:00:00,0.8975374810612793,2022,7,8,-0.9999916251049868,-9.102378769988588
2022-07-08 07:00:00,2022-07-08 07:00:00,0.411082502168565,2022,7,8,-0.9999942260928586,-9.588859758760021
2022-07-08 08:00:00,2022-07-08 08:00:00,0.030444848255201773,2022,7,8,-0.9999963448304477,-9.969518600049275
2022-07-08 09:00:00,2022-07-08 09:00:00,0.32693841491053577,2022,7,8,-0.9999979813167327,-9.67304139825679
2022-07-08 10:00:00,2022-07-08 10:00:00,0.2767785343854612,2022,7,8,-0.999999135550924,-9.723212821123779
2022-07-08 11:00:00,2022-07-08 11:00:00,0.10895245048371804,2022,7,8,-0.9999998075324652,-9.891045624840933
2022-07-08 12:00:00,2022-07-08 12:00:00,0.7517466097680574,2022,7,8,-0.9999999972610323,-9.248253362842265
2022-07-08 13:00:00,2022-07-08 13:00:00,0.45747434139967325,2022,7,8,-0.9999997047365335,-9.542522705965663
2022-07-08 14:00:00,2022-07-08 14:00:00,0.5186317240315909,2022,7,8,-0.9999989299591101,-9.48135757555951
2022-07-08 15:00:00,2022-07-08 15:00:00,0.9277259818258293,2022,7,8,-0.9999976729291358,-9.072250747465528
2022-07-08 16:00:00,2022-07-08 16:00:00,0.36212384083441873,2022,7,8,-0.9999959336472165,-9.637835495637745
2022-07-08 17:00:00,2022-07-08 17:00:00,0.17358560129017087,2022,7,8,-0.9999937121141913,-9.826351519851743
2022-07-08 18:00:00,2022-07-08 18:00:00,0.49433588845765686,2022,7,8,-0.9999910083311314,-9.505574194853656
2022-07-08 19:00:00,2022-07-08 19:00:00,0.3394372743507609,2022,7,8,-0.9999878222993407,-9.660440948642647
2022-07-08 20:00:00,2022-07-08 20:00:00,0.6212684377022357,2022,7,8,-0.9999841540203558,-9.378573102501322
2022-07-08 21:00:00,2022-07-08 21:00:00,0.7737912464418089,2022,7,8,-0.9999800034959455,-9.226008788517646
2022-07-08 22:00:00,2022-07-08 22:00:00,0.46220233413290024,2022,7,8,-0.9999753707281116,-9.537551373148215
2022-07-08 23:00:00,2022-07-08 23:00:00,0.8116888869710005,2022,7,8,-0.9999702557190882,-9.188013670219881
2022-07-09 00:00:00,2022-07-09 00:00:00,0.09566058602044847,2022,7,9,-0.999964658471342,-9.90398599869297
2022-07-09 01:00:00,2022-07-09 01:00:00,0.013211677978243186,2022,7,9,-0.9999585789875723,-9.986374111897481
2022-07-09 02:00:00,2022-07-09 02:00:00,0.8352707830737165,2022,7,9,-0.999952017270711,-9.164249389633394
2022-07-09 03:00:00,2022-07-09 03:00:00,0.21300278191130229,2022,7,9,-0.9999449733239225,-9.786446951327921
2022-07-09 04:00:00,2022-07-09 04:00:00,0.3199529748977392,2022,7,9,-0.9999374471506037,-9.679421496608299
2022-07-09 05:00:00,2022-07-09 05:00:00,0.5973371783568996,2022,7,9,-0.9999294387543842,-9.401957209186941
2022-07-09 06:00:00,2022-07-09 06:00:00,0.64956557806354,2022,7,9,-0.999920948139126,-9.34964390332772
2022-07-09 07:00:00,2022-07-09 07:00:00,0.6796383612225814,2022,7,9,-0.9999119753089238,-9.319481391866658
2022-07-09 08:00:00,2022-07-09 08:00:00,0.5199396894531857,2022,7,9,-0.9999025202681048,-9.479085513227863
2022-07-09 09:00:00,2022-07-09 09:00:00,0.09920380378206228,2022,7,9,-0.9998925830212285,-9.899722026430222
2022-07-09 10:00:00,2022-07-09 10:00:00,0.6853175100967573,2022,7,9,-0.9998821635730875,-9.313504125634116
2022-07-09 11:00:00,2022-07-09 11:00:00,0.1424743769203668,2022,7,9,-0.9998712619287063,-9.856238242366697
2022-07-09 12:00:00,2022-07-09 12:00:00,0.48890768310645627,2022,7,9,-0.9998598780933425,-9.50969109782697
2022-07-09 13:00:00,2022-07-09 13:00:00,0.9117055066707742,2022,7,9,-0.9998480120724859,-9.086774614054084
2022-07-09 14:00:00,2022-07-09 14:00:00,0.5473837649062591,2022,7,9,-0.9998356638718587,-9.450972873812328
2022-07-09 15:00:00,2022-07-09 15:00:00,0.9036886988544046,2022,7,9,-0.9998228334974163,-9.094539636119759
2022-07-09 16:00:00,2022-07-09 16:00:00,0.5844520576711772,2022,7,9,-0.9998095209553458,-9.413643151882281
2022-07-09 17:00:00,2022-07-09 17:00:00,0.7442835772308446,2022,7,9,-0.9997957262520675,-9.253673685289831
2022-07-09 18:00:00,2022-07-09 18:00:00,0.21338331730250126,2022,7,9,-0.9997814493942336,-9.784431176639835
2022-07-09 19:00:00,2022-07-09 19:00:00,0.5339337290179345,2022,7,9,-0.9997666903887296,-9.463733174869361
2022-07-09 20:00:00,2022-07-09 20:00:00,0.8027154388423557,2022,7,9,-0.9997514492426727,-9.194799053584372
2022-07-09 21:00:00,2022-07-09 21:00:00,0.2756963947246789,2022,7,9,-0.9997357259634131,-9.72166086490945
2022-07-09 22:00:00,2022-07-09 22:00:00,0.13103047834512072,2022,7,9,-0.9997195205585335,-9.866164727240214
2022-07-09 23:00:00,2022-07-09 23:00:00,0.446043597675692,2022,7,9,-0.9997028330358488,-9.550984732682798
2022-07-10 00:00:00,2022-07-10 00:00:00,0.8992166852320891,2022,7,10,-0.9996856634034069,-9.09763994880198
2022-07-10 01:00:00,2022-07-10 01:00:00,0.7268031195558449,2022,7,10,-0.9996680116694877,-9.269876997139033
2022-07-10 02:00:00,2022-07-10 02:00:00,0.10822431294713197,2022,7,10,-0.9996498778426038,-9.888274465478908
2022-07-10 03:00:00,2022-07-10 03:00:00,0.4614983290802621,2022,7,10,-0.9996312619315004,-9.534814290234742
2022-07-10 04:00:00,2022-07-10 04:00:00,0.9121045506949477,2022,7,10,-0.9996121639451551,-9.084017088756603
2022-07-10 05:00:00,2022-07-10 05:00:00,0.8963054358082325,2022,7,10,-0.9995925838927777,-9.099620403119545
2022-07-10 06:00:00,2022-07-10 06:00:00,0.2571200468456324,2022,7,10,-0.9995725217838111,-9.738605170992479
2022-07-10 07:00:00,2022-07-10 07:00:00,0.6796431720346734,2022,7,10,-0.99955197762793,-9.315876604244627
2022-07-10 08:00:00,2022-07-10 08:00:00,0.054238583640917604,2022,7,10,-0.9995309514350421,-9.941070930709504
2022-07-10 09:00:00,2022-07-10 09:00:00,0.2400340851045646,2022,7,10,-0.9995094432152873,-9.755060347048309
2022-07-10 10:00:00,2022-07-10 10:00:00,0.714894919697989,2022,7,10,-0.999487452979038,-9.27997961009239
2022-07-10 11:00:00,2022-07-10 11:00:00,0.273862107566359,2022,7,10,-0.9994649807368989,-9.720787699802631
2022-07-10 12:00:00,2022-07-10 12:00:00,0.8965718312830707,2022,7,10,-0.9994420264997075,-9.097848433714004
2022-07-10 13:00:00,2022-07-10 13:00:00,0.9536891933285124,2022,7,10,-0.9994185902785335,-9.040496709456823
2022-07-10 14:00:00,2022-07-10 14:00:00,0.8954379655466348,2022,7,10,-0.9993946720846791,-9.098508755300157
2022-07-10 15:00:00,2022-07-10 15:00:00,0.465358580197769,2022,7,10,-0.9993702719296789,-9.52834413909902
2022-07-10 16:00:00,2022-07-10 16:00:00,0.9768539804890971,2022,7,10,-0.9993453898253,-9.016599917763903
2022-07-10 17:00:00,2022-07-10 17:00:00,0.6506107889040778,2022,7,10,-0.9993200257835417,-9.342589468931338
2022-07-10 18:00:00,2022-07-10 18:00:00,0.35237347598638447,2022,7,10,-0.999294179816636,-9.640568322179975
2022-07-10 19:00:00,2022-07-10 19:00:00,0.1254915975537081,2022,7,10,-0.9992678519370474,-9.867186921816765
2022-07-10 20:00:00,2022-07-10 20:00:00,0.8413335973195789,2022,7,10,-0.9992410421574723,-9.151076824255144
2022-07-10 21:00:00,2022-07-10 21:00:00,0.8381057855936986,2022,7,10,-0.9992137504908399,-9.1540317193147
2022-07-10 22:00:00,2022-07-10 22:00:00,0.5936648182112061,2022,7,10,-0.9991859769503117,-9.398194951291911
2022-07-10 23:00:00,2022-07-10 23:00:00,0.3414794287589149,2022,7,10,-0.9991577215492816,-9.650097786733902
2022-07-11 00:00:00,2022-07-11 00:00:00,0.7600659854418268,2022,7,11,-0.9991289843013758,-9.23122385757193
2022-07-11 01:00:00,2022-07-11 01:00:00,0.4363077723811212,2022,7,11,-0.999099765220453,-9.554689879823409
2022-07-11 02:00:00,2022-07-11 02:00:00,0.8746090153580283,2022,7,11,-0.9990700643206041,-9.11609162784801
2022-07-11 03:00:00,2022-07-11 03:00:00,0.3741660973040679,2022,7,11,-0.9990398816161524,-9.616232718857457
2022-07-11 04:00:00,2022-07-11 04:00:00,0.5444694423366858,2022,7,11,-0.9990092171216539,-9.445622728879853
2022-07-11 05:00:00,2022-07-11 05:00:00,0.9866924130054954,2022,7,11,-0.9989780708518963,-9.003088295513466
2022-07-11 06:00:00,2022-07-11 06:00:00,0.22314462299785087,2022,7,11,-0.9989464428219001,-9.766319805221151
2022-07-11 07:00:00,2022-07-11 07:00:00,0.854463915979583,2022,7,11,-0.9989143330469182,-9.1346794144896
2022-07-11 08:00:00,2022-07-11 08:00:00,0.2328678584582886,2022,7,11,-0.9988817415424354,-9.755949556966065
2022-07-11 09:00:00,2022-07-11 09:00:00,0.1307063880930185,2022,7,11,-0.9988486683241691,-9.857780295148672
2022-07-11 10:00:00,2022-07-11 10:00:00,0.9898239405204726,2022,7,11,-0.998815113408069,-8.998327193560216
2022-07-11 11:00:00,2022-07-11 11:00:00,0.6938396696177461,2022,7,11,-0.998781076810317,-9.293971098485423
2022-07-11 12:00:00,2022-07-11 12:00:00,0.7880176438877623,2022,7,11,-0.9987465585473275,-9.199447941585513
2022-07-11 13:00:00,2022-07-11 13:00:00,0.5361003017507907,2022,7,11,-0.998711558635747,-9.45101528460668
2022-07-11 14:00:00,2022-07-11 14:00:00,0.39913421421494333,2022,7,11,-0.9986760770924541,-9.587626556709598
2022-07-11 15:00:00,2022-07-11 15:00:00,0.005079903727043589,2022,7,11,-0.9986401139345602,-9.981321235618559
2022-07-11 16:00:00,2022-07-11 16:00:00,0.6255145709154502,2022,7,11,-0.9986036691794083,-9.360522120878633
2022-07-11 17:00:00,2022-07-11 17:00:00,0.08150472305496426,2022,7,11,-0.9985667428445744,-9.90416270539078
2022-07-11 18:00:00,2022-07-11 18:00:00,0.5852708361923047,2022,7,11,-0.998529334947866,-9.400022513286356
2022-07-11 19:00:00,2022-07-11 19:00:00,0.9498490691136126,2022,7,11,-0.9984914455073233,-9.03506538595962
2022-07-11 20:00:00,2022-07-11 20:00:00,0.025572008700309845,2022,7,11,-0.9984530745412186,-9.958958736711876
2022-07-11 21:00:00,2022-07-11 21:00:00,0.15206135774505047,2022,7,11,-0.9984142220680564,-9.832080862935513
2022-07-11 22:00:00,2022-07-11 22:00:00,0.8812227854112153,2022,7,11,-0.9983748881065734,-9.102526095654518
2022-07-11 23:00:00,2022-07-11 23:00:00,0.2825698042309538,2022,7,11,-0.9983350726757386,-9.700780922526432
2022-07-12 00:00:00,2022-07-12 00:00:00,0.9132514813047489,2022,7,12,-0.9982947757947531,-9.069696276642782
2022-07-12 01:00:00,2022-07-12 01:00:00,0.6121553796519955,2022,7,12,-0.9982539974830501,-9.370384595178507
2022-07-12 02:00:00,2022-07-12 02:00:00,0.8611048156908943,2022,7,12,-0.9982127377602952,-9.121022561912058
2022-07-12 03:00:00,2022-07-12 03:00:00,0.32121044257678766,2022,7,12,-0.9981709966463859,-9.66049952388707
2022-07-12 04:00:00,2022-07-12 04:00:00,0.06557656412497836,2022,7,12,-0.9981287741614521,-9.915711177489543
2022-07-12 05:00:00,2022-07-12 05:00:00,0.6922753510183296,2022,7,12,-0.9980860703258555,-9.288585352240226
2022-07-12 06:00:00,2022-07-12 06:00:00,0.39553253818672607,2022,7,12,-0.9980428851601905,-9.584896313415179
2022-07-12 07:00:00,2022-07-12 07:00:00,0.622259215293421,2022,7,12,-0.997999218685283,-9.357732971559408
2022-07-12 08:00:00,2022-07-12 08:00:00,0.31394554211216963,2022,7,12,-0.9979550709221914,-9.665605167109746
2022-07-12 09:00:00,2022-07-12 09:00:00,0.18046545139631687,2022,7,12,-0.9979104418922061,-9.798638967525743
2022-07-12 10:00:00,2022-07-12 10:00:00,0.504081742420541,2022,7,12,-0.9978653316168495,-9.474571573747955
2022-07-12 11:00:00,2022-07-12 11:00:00,0.2827619191382169,2022,7,12,-0.9978197401178763,-9.695435482040546
2022-07-12 12:00:00,2022-07-12 12:00:00,0.2756441292644217,2022,7,12,-0.9977736674172731,-9.70209254490831
2022-07-12 13:00:00,2022-07-12 13:00:00,0.715525242089748,2022,7,12,-0.9977271135372586,-9.261745893282837
2022-07-12 14:00:00,2022-07-12 14:00:00,0.5947627488551335,2022,7,12,-0.9976800785002834,-9.3820380361477
2022-07-12 15:00:00,2022-07-12 15:00:00,0.8891308697014203,2022,7,12,-0.9976325623290305,-9.087194753588886
2022-07-12 16:00:00,2022-07-12 16:00:00,0.3235196251811423,2022,7,12,-0.9975845650464147,-9.652326025283005
2022-07-12 17:00:00,2022-07-12 17:00:00,0.9028767883027047,2022,7,12,-0.9975360866755827,-9.072484078453122
2022-07-12 18:00:00,2022-07-12 18:00:00,0.11794276068317444,2022,7,12,-0.9974871272399134,-9.85692851171596
2022-07-12 19:00:00,2022-07-12 19:00:00,0.06943188407078638,2022,7,12,-0.9974376867630177,-9.90494498355939
2022-07-12 20:00:00,2022-07-12 20:00:00,0.20222790483946773,2022,7,12,-0.9973877652687383,-9.771649747847915
2022-07-12 21:00:00,2022-07-12 21:00:00,0.6522153645326882,2022,7,12,-0.9973373627811501,-9.321158263278813
2022-07-12 22:00:00,2022-07-12 22:00:00,0.9376114615231804,2022,7,12,-0.9972864793245599,-9.035253331722418
2022-07-12 23:00:00,2022-07-12 23:00:00,0.30576292460833054,2022,7,12,-0.9972351149235064,-9.666588224626732
2022-07-13 00:00:00,2022-07-13 00:00:00,0.44269357545116717,2022,7,13,-0.9971832696027599,-9.529139120576431
2022-07-13 01:00:00,2022-07-13 01:00:00,0.7843815903609468,2022,7,13,-0.9971309433873236,-9.186927843512288
2022-07-13 02:00:00,2022-07-13 02:00:00,0.6337135945963741,2022,7,13,-0.9970781363024313,-9.337067768427938
2022-07-13 03:00:00,2022-07-13 03:00:00,0.5697212752659533,2022,7,13,-0.9970248483735498,-9.400527208469544
2022-07-13 04:00:00,2022-07-13 04:00:00,0.43376597349911894,2022,7,13,-0.9969710796263772,-9.535944822764653
2022-07-13 05:00:00,2022-07-13 05:00:00,0.09487123819515075,2022,7,13,-0.9969168300868437,-9.874297062673287
2022-07-13 06:00:00,2022-07-13 06:00:00,0.2179289257325686,2022,7,13,-0.9968620997811115,-9.750692072078547
2022-07-13 07:00:00,2022-07-13 07:00:00,0.7705835206515114,2022,7,13,-0.9968068887355741,-9.19748536670423
2022-07-13 08:00:00,2022-07-13 08:00:00,0.2958861798243666,2022,7,13,-0.9967511969768573,-9.671625789944207
2022-07-13 09:00:00,2022-07-13 09:00:00,0.6434333852687663,2022,7,13,-0.9966950245318188,-9.323516860049422
2022-07-13 10:00:00,2022-07-13 10:00:00,0.5529449381649217,2022,7,13,-0.9966383714275479,-9.413438776110556
2022-07-13 11:00:00,2022-07-13 11:00:00,0.4434975288144818,2022,7,13,-0.9965812376913654,-9.522314848099171
2022-07-13 12:00:00,2022-07-13 12:00:00,0.7226348849178539,2022,7,13,-0.9965236233508247,-9.242601348590393
2022-07-13 13:00:00,2022-07-13 13:00:00,0.40749960593630963,2022,7,13,-0.9964655284337102,-9.557155678400793
2022-07-13 14:00:00,2022-07-13 14:00:00,0.44868933911996745,2022,7,13,-0.9964069529680384,-9.515380190560416
2022-07-13 15:00:00,2022-07-13 15:00:00,0.03691739499333069,2022,7,13,-0.9963478969820574,-9.926561574827243
2022-07-13 16:00:00,2022-07-13 16:00:00,0.6305434319990003,2022,7,13,-0.9962883605042474,-9.332340173043475
2022-07-13 17:00:00,2022-07-13 17:00:00,0.8620921182611396,2022,7,13,-0.9962283435633198,-9.100191317372058
2022-07-13 18:00:00,2022-07-13 18:00:00,0.06551706271272961,2022,7,13,-0.9961678461882181,-9.896161399169452
2022-07-13 19:00:00,2022-07-13 19:00:00,0.37617294561400827,2022,7,13,-0.9961068684081172,-9.584895738467164
2022-07-13 20:00:00,2022-07-13 20:00:00,0.5439241855590384,2022,7,13,-0.996045410252424,-9.416529916965201
2022-07-13 21:00:00,2022-07-13 21:00:00,0.8530694852823335,2022,7,13,-0.9959834717507767,-9.106765232225435
